#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
0;Trovan Unique;"0006B3B283";14.06.2018;13:05:54;;-;-;;
1;Trovan Unique;"0006B3B283";14.06.2018;13:07:38;;-;-;;
2;Trovan Unique;"0006B3B283";14.06.2018;13:07:39;;-;-;;
3;Trovan Unique;"0006B3BF50";14.06.2018;21:34:51;;-;-;;
4;Trovan Unique;"0006B354E6";14.06.2018;21:37:59;;-;-;;
5;Trovan Unique;"0006B354E6";14.06.2018;21:38:00;;-;-;;
6;Trovan Unique;"0006B37090";14.06.2018;21:38:54;;-;-;;
7;Trovan Unique;"0006B38ACD";14.06.2018;21:39:34;;-;-;;
8;Trovan Unique;"0006B37D1C";14.06.2018;21:44:32;;-;-;;
9;Trovan Unique;"0006B37D1C";14.06.2018;21:44:35;;-;-;;
10;Trovan Unique;"0006B37D1C";14.06.2018;21:44:36;;-;-;;
11;Trovan Unique;"0006B37D1C";14.06.2018;21:44:37;;-;-;;
12;Trovan Unique;"0006B37D1C";14.06.2018;21:44:38;;-;-;;
13;Trovan Unique;"00075CFEF0";14.06.2018;21:49:12;;-;-;;
14;Trovan Unique;"0006CC2D08";14.06.2018;21:49:14;;-;-;;
15;Trovan Unique;"0006B397F6";14.06.2018;21:50:01;;-;-;;
16;Trovan Unique;"0006B36ADC";14.06.2018;21:50:03;;-;-;;
17;Trovan Unique;"0006B358D2";14.06.2018;21:50:24;;-;-;;
18;Trovan Unique;"00075CEE9E";14.06.2018;21:55:50;;-;-;;
19;Trovan Unique;"00075CEE9E";14.06.2018;21:55:51;;-;-;;
20;Trovan Unique;"00075CEE9E";14.06.2018;21:55:52;;-;-;;
21;Trovan Unique;"00075CEE9E";14.06.2018;21:55:53;;-;-;;
22;Trovan Unique;"00075CEE9E";14.06.2018;21:55:54;;-;-;;
23;Trovan Unique;"00075CEE9E";14.06.2018;21:55:55;;-;-;;
24;Trovan Unique;"00074BD719";14.06.2018;21:56:23;;-;-;;
25;Trovan Unique;"0006CC35A6";14.06.2018;21:56:34;;-;-;;
26;Trovan Unique;"0006B371D7";14.06.2018;21:57:29;;-;-;;
27;Trovan Unique;"0006B391E1";14.06.2018;21:59:10;;-;-;;
28;Trovan Unique;"0006B391E1";14.06.2018;21:59:12;;-;-;;
29;Trovan Unique;"0006B34B41";14.06.2018;21:59:24;;-;-;;
30;Trovan Unique;"00074FA66F";14.06.2018;21:59:25;;-;-;;
31;Trovan Unique;"0006B3A272";14.06.2018;21:59:30;;-;-;;
32;Trovan Unique;"0006B37D1C";14.06.2018;21:59:45;;-;-;;
33;Trovan Unique;"00075B274F";14.06.2018;21:59:58;;-;-;;
34;Trovan Unique;"00075B274F";14.06.2018;22:00:01;;-;-;;
35;Trovan Unique;"00075B274F";14.06.2018;22:00:02;;-;-;;
36;Trovan Unique;"00075D072C";14.06.2018;22:00:10;;-;-;;
37;Trovan Unique;"0007AC38DF";14.06.2018;22:00:19;;-;-;;
38;Trovan Unique;"0006B3B2B6";14.06.2018;22:00:27;;-;-;;
39;Trovan Unique;"0006CC35A6";14.06.2018;22:00:52;;-;-;;
40;Trovan Unique;"0006B358D2";14.06.2018;22:01:29;;-;-;;
41;Trovan Unique;"0006CC3B21";14.06.2018;22:01:57;;-;-;;
42;Trovan Unique;"00075CDD9A";14.06.2018;22:02:00;;-;-;;
43;Trovan Unique;"0006B38E37";14.06.2018;22:02:42;;-;-;;
44;Trovan Unique;"0006B39BBE";14.06.2018;22:04:37;;-;-;;
45;Trovan Unique;"0006B397F6";14.06.2018;22:04:41;;-;-;;
46;Trovan Unique;"0006B397F6";14.06.2018;22:04:42;;-;-;;
47;Trovan Unique;"0006B35DA1";14.06.2018;22:04:59;;-;-;;
48;Trovan Unique;"0006B37090";14.06.2018;22:05:06;;-;-;;
49;Trovan Unique;"0006B38ACD";14.06.2018;22:06:53;;-;-;;
50;Trovan Unique;"00075B26F3";14.06.2018;22:07:24;;-;-;;
51;Trovan Unique;"0006B3A13D";14.06.2018;22:07:35;;-;-;;
52;Trovan Unique;"0006B39302";14.06.2018;22:07:37;;-;-;;
53;Trovan Unique;"0006B36A8D";14.06.2018;22:08:05;;-;-;;
54;Trovan Unique;"0006B38BB9";14.06.2018;22:08:26;;-;-;;
55;Trovan Unique;"0006B3AFC0";14.06.2018;22:08:47;;-;-;;
56;Trovan Unique;"00075D701D";14.06.2018;22:08:50;;-;-;;
57;Trovan Unique;"0006B39D6F";14.06.2018;22:09:16;;-;-;;
58;Trovan Unique;"0006B39D6F";14.06.2018;22:09:17;;-;-;;
59;Trovan Unique;"0006B387FA";14.06.2018;22:10:23;;-;-;;
60;Trovan Unique;"0006CC287B";14.06.2018;22:10:35;;-;-;;
61;Trovan Unique;"00075D12AA";14.06.2018;22:11:11;;-;-;;
62;Trovan Unique;"0006CC1687";14.06.2018;22:11:39;;-;-;;
63;Trovan Unique;"000770F48A";14.06.2018;22:12:53;;-;-;;
64;Trovan Unique;"0006B34B41";14.06.2018;22:13:11;;-;-;;
65;Trovan Unique;"0006B3B2B6";14.06.2018;22:13:40;;-;-;;
66;Trovan Unique;"0006B3B2B6";14.06.2018;22:13:41;;-;-;;
67;Trovan Unique;"0006B39BBE";14.06.2018;22:13:43;;-;-;;
68;Trovan Unique;"0006B3A9DA";14.06.2018;22:15:12;;-;-;;
69;Trovan Unique;"0006B38BB9";14.06.2018;22:15:27;;-;-;;
70;Trovan Unique;"00075B67A9";14.06.2018;22:15:32;;-;-;;
71;Trovan Unique;"0006B35F23";14.06.2018;22:15:45;;-;-;;
72;Trovan Unique;"0006B34B41";14.06.2018;22:15:51;;-;-;;
73;Trovan Unique;"0006CC287B";14.06.2018;22:15:59;;-;-;;
74;Trovan Unique;"00075CDD9A";14.06.2018;22:17:12;;-;-;;
75;Trovan Unique;"0006B358D2";14.06.2018;22:17:23;;-;-;;
76;Trovan Unique;"0006B39D6F";14.06.2018;22:17:26;;-;-;;
77;Trovan Unique;"0006B34E3F";14.06.2018;22:17:49;;-;-;;
78;Trovan Unique;"0006B373AA";14.06.2018;22:17:59;;-;-;;
79;Trovan Unique;"0006B373AA";14.06.2018;22:18:00;;-;-;;
80;Trovan Unique;"0006B37D1C";14.06.2018;22:19:23;;-;-;;
81;Trovan Unique;"0006B37D1C";14.06.2018;22:19:24;;-;-;;
82;Trovan Unique;"0006B37D1C";14.06.2018;22:19:25;;-;-;;
83;Trovan Unique;"000770F4ED";14.06.2018;22:19:27;;-;-;;
84;Trovan Unique;"0006B38ACD";14.06.2018;22:20:36;;-;-;;
85;Trovan Unique;"0006CC287B";14.06.2018;22:20:59;;-;-;;
86;Trovan Unique;"0006B37090";14.06.2018;22:22:12;;-;-;;
87;Trovan Unique;"0006B373AA";14.06.2018;22:22:15;;-;-;;
88;Trovan Unique;"0006B3BF50";14.06.2018;22:23:32;;-;-;;
89;Trovan Unique;"0006CC1F19";14.06.2018;22:23:38;;-;-;;
90;Trovan Unique;"0006B3BF50";14.06.2018;22:23:47;;-;-;;
91;Trovan Unique;"0006B36A8D";14.06.2018;22:24:00;;-;-;;
92;Trovan Unique;"0006B354E6";14.06.2018;22:24:55;;-;-;;
93;Trovan Unique;"0006B354E6";14.06.2018;22:25:36;;-;-;;
94;Trovan Unique;"0006B354E6";14.06.2018;22:25:37;;-;-;;
95;Trovan Unique;"0006B354E6";14.06.2018;22:25:38;;-;-;;
96;Trovan Unique;"00075CDD9A";14.06.2018;22:26:06;;-;-;;
97;Trovan Unique;"0006B397F6";14.06.2018;22:26:31;;-;-;;
98;Trovan Unique;"0006B34B41";14.06.2018;22:26:50;;-;-;;
99;Trovan Unique;"0006B36ADC";14.06.2018;22:27:08;;-;-;;
100;Trovan Unique;"0006CC199B";14.06.2018;22:27:14;;-;-;;
101;Trovan Unique;"0006B35F23";14.06.2018;22:29:21;;-;-;;
102;Trovan Unique;"0006B39BBE";14.06.2018;22:29:56;;-;-;;
103;Trovan Unique;"0006B3A9DA";14.06.2018;22:30:09;;-;-;;
104;Trovan Unique;"0006B35F23";14.06.2018;22:30:33;;-;-;;
105;Trovan Unique;"00074F9852";14.06.2018;22:30:57;;-;-;;
106;Trovan Unique;"0006B373AA";14.06.2018;22:31:03;;-;-;;
107;Trovan Unique;"00075D02C3";14.06.2018;22:31:43;;-;-;;
108;Trovan Unique;"0006CC287B";14.06.2018;22:33:01;;-;-;;
109;Trovan Unique;"00075D02C3";14.06.2018;22:33:02;;-;-;;
110;Trovan Unique;"00074F9852";14.06.2018;22:33:58;;-;-;;
111;Trovan Unique;"0006B371D7";14.06.2018;22:34:02;;-;-;;
112;Trovan Unique;"0006B3B45F";14.06.2018;22:35:20;;-;-;;
113;Trovan Unique;"0006B34B41";14.06.2018;22:35:37;;-;-;;
114;Trovan Unique;"0006B39BBE";14.06.2018;22:36:15;;-;-;;
115;Trovan Unique;"0006B35F23";14.06.2018;22:36:27;;-;-;;
116;Trovan Unique;"0006B36ADC";14.06.2018;22:36:50;;-;-;;
